character,jp_dialogue,en_dialogue,route,act,game
"
Sakuya

","
あと、ナイフの替えも

","
That, and a spare set of knives too.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Alice

","
持ってきてるの？

","
Ah, I... KNIVES?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
あなたは悩みが少なそうでいいわね

","
You seem to have few worries. Isn't that nice.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Alice

","
失礼な！
少ないんじゃなくて、悩みなんて無いわ！

","
How rude!
I don't have few worries, I have none!

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
って、言い切られてもなぁ。
で、そこの悩みの無いの。

","
Oh, you really declare it.
So, you, who has no worries.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Alice

","
はい？

","
Yes?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
BGM: 人形裁判　～ 人の形弄びし少女

","
BGM: Doll Judgement ~ The Girl who Played with People's Shapes

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
この辺で春を奪った奴か、冬をばら

撒いた奴を知らないかしら？

","
Do you know who it was that stole spring or sprinkled winter all over this land?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Alice

","
大体、心当たりはあるけど

","
I might happen to have some general idea about that.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
どこに居るの？

","
Where are they?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Alice

","
そんな瑣末な事は、どうでも良かった

のであった

","
Such trifling information rarely concerns me.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
どうでも良くない

","
It is not a trifle.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
Alice Margatroid DEFEATED

",,Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
さぁ、今回の騒動の張本人は

一体どこのどいつ？

","
Alright, spill it. Who's behind this whole affair?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Alice

","
風下に寂れた神社があるわ
そこに頭が春っぽい巫女が住んでる

から、そいつに違いないわ

","
Downwind, there's a decadent Shinto shrine.
There's a shrine maiden there who dreams of spring...

I bet she's behind all this.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
多分、それは違うと思います

","
Somehow, I doubt that very much.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Alice

","
冗談はさておき
あなたが桜を集めるたびに

春が近づいてることに気が付かない？

","
Well, joking aside.
Haven't you noticed that the spring follows you as you gather cherry petals?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
．．．向うは風上ね

","
...I bet it's upwind then.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Alice

","
まだ何も言っていないのに．．．

","
I haven't said my point yet...

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
雲の上の桜花結界

","
The Cherry Blossom Barrier from Above the Clouds

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
Cherry petal has been coming down from over the cloud.
Does ""Reisyouden""(Legendary place) exist really?

","
Cherry petals have been falling from above the clouds.
Does ""Reishouden"", the legendary place, really exist?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
BGM: 天空の花の都

","
BGM: The Capital City of Flowers in the Sky

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
上空の方が暖かいなんて
素敵過ぎて涙が出るわ

","
Oh, it's so much warmer in the sky.
It's so wonderful that I could cry...

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
Merlin Prismriver ENTERS

",,Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
騒霊トランペッター
メルラン・プリズムリバー

","
Poltergeist Trumpeter 
Merlin Prismriver

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Merlin

","
本当ね～
この雲の下は、猛吹雪だって言うのに

","
So true~
Furious snowstorms rage beneath these clouds.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
で、ここはどこ？

あなたは？

","
Um, where is this place?

And who are you?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Merlin

","
質問は一つずつにして

","
One question at a time, please.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
そうねぇ、じゃぁ凄いの？

","
Okay then, is it amazing?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Merlin

","
もの凄く普通よ
どうでもいいけど、あんたは誰？

","
It's amazingly normal.
And not that it matters, but just who are you?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
風上を目指していたらここに

たどり着いただけ
風もここで淀んでるみたいだし

","
I have arrived here by struggling upwind against the currents.
It seems the wind stagnates here.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
Lunasa Prismriver ENTERS

",,Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
Lyrica Prismriver ENTERS

",,Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
騒霊ヴァイオリスト
ルナサ・プリズムリバー

","
Poltergeist Violinist
Lunasa Prismriver

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Lunasa

","
宴にはまだ早い

","
You are early for the banquet.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
うん？

","
Huh?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
騒霊キーボーディスト
リリカ・プリズムリバー

","
Poltergeist Keyboardist 
Lyrica Prismriver

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Lyrica

","
宴の時間～

","
Time for the banquet~

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Merlin

","
まぁ、プチ宴位にはなるかな？

","
Well, perhaps it might be enough for a petit banquet?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
なんだい、これからお花見でも

しようってのかい？

","
What?  Are you going to have a flower viewing party after this, or something?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
BGM: 幽霊楽団　～ Phantom Ensemble

","
BGM: Phantom Band ~ Phantom Ensemble

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Merlin

","
お花見はするわよ

","
Yes, we shall.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Lunasa

","
その前に宴のネタが手に入りそうだから

","
Before that, we might be able to get a hold of stuff for the banquet.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Lyrica

","
お花見前夜祭ね

","
It is the eve feast of the flower-viewing festival.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
それは、楽しそうね

","
Sounds like fun.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Lunasa

","
あなたは食料役

","
You are to serve us as food.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
私につとまるかしら

","
I'm not sure I'm qualified.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Merlin

","
私の演奏を聴いて、無事だった

食料は無いわ

","
No dish has ever escaped my performance alive.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
無事でありたいわねぇ

","
Hopefully I can make it through okay.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Lyrica

","
いぬにく、いぬにく～

","
Dog meat, dog meat~

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
人肉！

","
Human meat!

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
Prismriver Sisters DEFEATED

",,Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
で、こんなところで時間を潰してる

暇はないんだけど

","
I can't afford to waste time in a place like this.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sisters

","
まだお花見には早いの

","
It's not time for the flower-viewing yet though.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
お花見も結構だけど、

春にならないとね

","
Flower-viewing would be nice, but spring isn't here yet.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sisters

","
春なら、お屋敷にいっぱいだわ

","
About spring, there's plenty of that in the mansion.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
この程度の結界なら、
簡単にくぐれるわね

","
This kind of barrier...
Is simple to bypass.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
白玉楼階段の幻闘

","
Spirit Battle on the Staircase of Hakugyokurou

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
The girl lived in the world after death.
They were a half of a phantom and human...

","
The girl lived in the world after death.
She was half-phantom and half-human...

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
願わくは

花の下にて

春死なむ


その如月の望月のころ
","
Let me die in spring 

beneath the blossoms 


at Kisaragi's full moon[3]
",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
BGM: 東方妖々夢　～ Ancient Temple

","
BGM: Eastern Ghostly Dream ~ Ancient Temple

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
Youmu Konpaku ENTERS

",,Sakuya,Scenario,Perfect_Cherry_Blossom
"
???

","
あなた、人間ね
ちょうどいい
あなたの持ってるなけなしの春を
すべて頂くわ！

","
You're a human, I see.
Just what I needed.
I shall drain every drop
of the spring from you!

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
Youmu Konpaku LEAVES

",,Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
出てきな

","
Come on out.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
Youmu Konpaku ENTERS

",,Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
半分幻の庭師
魂魄　妖夢（こんぱくようむ）

","
Half-fantasy Gardener
Youmu Konpaku

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Youmu

","
みんなが騒がしいと思ったら
生きた人間だったのね

","
So this is why everyone here was noisy...
...it's because a living human has come.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
ようやく、原拠までたどり着いたようね
丸一日かかってしまったわ

","
Finally, I've reached the source.
It took me a whole day to get here.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Youmu

","
こんなところまで来て、余裕あるわね
ここは、白玉楼
死者たちの住まう処よ
生きた人間の常識で物を考えると

痛い目にあうわ

","
In coming here, you have exercised great composure.
This is Hakugyokurou.
The deceased live on in this place.
Acting on the common sense of the living will land you in a mess.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
死人に口無し
大人しく春を返してもらおうかしら

","
The dead tells no tales.
Now, return the spring you stole.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Youmu

","
あと少しなのよ

","
Hold on a bit.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
少しでもダメ

","
That's a little bit too long.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Youmu

","
あと少しで西行妖（さいぎょうあやかし）

が満開になる
普通の春じゃ絶対に満開にはならないのよ

","
Soon, the Saigyou Ayakashi will reach full bloom.
That could never happen with a normal spring.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
ダメだってば

","
I said I don't care.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Youmu

","
あなたの持っているなけなしの春で

西行妖もきっと満開になる

","
The trace of spring you brought here could bring the Saigyou Ayakashi to full bloom.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
話聞いてる？
そんなもんの為に、私は寒い思いを

してきたのよ

","
Are you even listening to me?
I've traveled through that cold only to find such a selfish idea.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Youmu

","
ここは暖かいでしょ？

","
But it's warm here, isn't it?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
まぁいいわ
死人に口無しよ

","
That's enough already.
Dead people have no mouths.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Youmu

","
死人に口無しだわ
その春を全て戴くまでよ

","
Indeed, dead people have no mouths.
I will consume the warmth of your spring.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
この私のナイフは、幽霊も斬れるのか？

","
I wonder, can my knives even cut phantoms?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
BGM: 広有射怪鳥事　～ Till when?

","
BGM: Hiroari Shoots a Strange Bird ~ Till When?[4]

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Youmu

","
妖怪が鍛えたこの楼観剣に
斬れぬものなど、少ししか無い！

","
The things that cannot be cut by my Roukanken, forged by youkai...
are next to none!

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
Youmu Konpaku DEFEATED

",,Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
良かった幽霊も斬れるみたいね
銀だから？

","
Cool. Looks like these knives actually work.
Maybe because they're silver?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Youmu

","
私は半分は幽霊ではないわ
でも、西行寺お嬢様は完全な霊体
そんな陳腐な武器で勝負に

なるのかしら？

","
I'm half non-phantom, you know.
But the mistress of this shrine is a fully spirit-bodied.
Do you expect to be a challenge using those obsolete weapons?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
って、なんでそのお嬢様と闘う事で

話が進んでるのよ

","
Wait, why are we already talking about that battle?

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
厭離穢士
欣求浄土

","
Loathing this unclean world
Seeking rebirth in the Pure Land

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
彼の世に嬢の亡骸

","
A Maiden's Remains in the Other World

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
ほとけには桜の花をたてまつれ
我が後の世を人とぶらはば

","
Please offer cherry blossoms to the Buddha
Should you wish to mourn for me in the other world[5]

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
BGM: アルティメットトゥルース

","
BGM: Ultimate Truth

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
Youmu Konpaku ENTERS

",,Sakuya,Scenario,Perfect_Cherry_Blossom
"
Youmu

","
これ以上踏み込んで
お嬢様に殺されても知らないわよ！

","
Don't step any further!
Believe me, the young mistress will not hesitate to kill!

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
死人のくせに五月蝿いな

","
You sure make a lot of noise for someone who's dead.

",Sakuya,Scenario,Perfect_Cherry_Blossom
"
","
Youmu Konpaku DEFEATED

",,Sakuya,Scenario,Perfect_Cherry_Blossom
"
Sakuya

","
あの世には
死人に口無し、という言葉は無いのか？

","
You know...
Doesn't this world have a saying that ""the dead have no mouths""?

",Sakuya,Scenario,Perfect_Cherry_Blossom
