character,jp_dialogue,en_dialogue,route,act,game
<fix123>???<fix123><fix123>,<fix123>あ、丁度良いところに巫女を見つけたわ<fix123>ここの神様が何処に行ったのか知らない？<fix123><fix123>,"<fix123>Oh, what a good time to find a shrine maiden.<fix123>Do you know where the god of this shrine went?<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>おん？私も捜していた所よ<fix123><fix123>,"<fix123>Wah? I'm looking for her, too.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>???<fix123><fix123>,<fix123>え？　神社の巫女さんが神様を捜しているなんて滑稽だわ<fix123>本当は隠してるんでしょ？<fix123><fix123>,"<fix123>Heh? The shrine's maiden is looking for its god? That's funny.<fix123>She must be hiding, right?<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Aya<fix123><fix123>,<fix123>（誰でしょう……天狗が山にこの様な妖怪の<fix123>　進入を許すとは思えないんですが）<fix123><fix123>,<fix123>(Who is she? ... I can't imagine the tengu would<fix123>let a youkai like her onto the mountain.)<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>???<fix123><fix123>,<fix123>あれー？神社まで誰にも会わなかったよ？<fix123><fix123>,<fix123>Hmmm? Wasn't there anyone in the shrine?<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Aya<fix123><fix123>,<fix123>（さっきも全く気配を感じなかったです<fix123>　貴方はいったい……）<fix123><fix123>,"<fix123>(I can't feel a thing coming from her, either.<fix123>Who on earth...)<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>,<fix123>閉じた恋の瞳<fix123>古明地 こいし<fix123><fix123>,<fix123>The Closed Eyes of Love<fix123>Koishi Komeiji<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>私は古明地こいし<fix123>遙々地底世界から山の上まで訪ねて来ちゃった<fix123><fix123>,<fix123>I'm Koishi Komeiji.<fix123>I came all the way from the underground world to visit.<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>地底からだって？<fix123>地底と地上の行き来が簡単に成り過ぎてる気もするなー<fix123><fix123>,<fix123>The underground?<fix123>I think maybe it's too easy to go back and forth between the two now...<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Aya<fix123><fix123>,<fix123>（何にしても、勝手に山に進入されては<fix123>　困ります）<fix123>（今ここで追い返しましょう）<fix123><fix123>,"<fix123>(In any case, it's not good for people to be able<fix123>to just come onto the mountain anytime they please.)<fix123>(Let's chase her away.)<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>というか何で私を介してやってるのよ<fix123>ここは地上なんだからあんたが自分でやってよね<fix123><fix123>,"<fix123>Why do I have to do it for you?<fix123>We're not underground anymore, so you can do it yourself.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Aya<fix123><fix123>,<fix123>（いやまぁ、遠隔操作もちょっと<fix123>　癖になってしまいまして）<fix123><fix123>,"<fix123>(Ah, well, it looks like I've gotten used to<fix123>this sort of remote operation...)<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>で、神様は居るの？居ないの？<fix123><fix123>,"<fix123>Well, is the god here or not?<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>知らん<fix123><fix123>,<fix123>I don't know.<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>あらー困ったわねぇ折角来たのに何の手土産も無しで帰れないわ<fix123>貴方、私と遊んで行かない？<fix123><fix123>,"<fix123>Oh, what a pain. I don't want to go home without a souvenir after coming all this way.<fix123>Will you play with me?<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>へ？<fix123><fix123>,<fix123>Huh?<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>少しは暇潰しにでもなるかなと思って言ってみたんだけど……駄目？<fix123><fix123>,<fix123>I thought it would be nice to kill some time... won't you?<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Aya<fix123><fix123>,<fix123>（望むところ！<fix123>　いざ尋常に勝負！）<fix123><fix123>,"<fix123>(Just what we wanted!<fix123>Now, let's fight her the usual way!)<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>あ、良いね！威勢が良いのは良いことよ<fix123>地上にも強い奴居るみたいだし……この間、お姉ちゃんが言ってたよ<fix123><fix123>,"<fix123>Oh, perfect! I like people with authority.<fix123>I guess there are strong people up here, too... My sister was talking about that recently.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>お姉ちゃん？<fix123><fix123>,<fix123>Your sister?<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>めでたい色した人間にやられたってね<fix123>でも、めでたい色って何色かしら？<fix123><fix123>,"<fix123>She said she was beaten by someone dressed in auspicious colors.<fix123>But, what kind of colors are those?<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>ま、自信ないけどめでたい色って赤とか白とかかなー多分<fix123><fix123>,"<fix123>Hmm, I'm not really sure, but maybe something like white and red... perhaps.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>うふふじゃあ決まりね<fix123><fix123>,"<fix123>Ohoho, then that's perfect.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>,<fix123>BGM:BGM: ハルトマンの妖怪少女<fix123><fix123>,<fix123>BGM: Hartmann's Youkai Girl<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>貴方、最近地底に降りてきた人間でしょ？<fix123>お姉ちゃんが言ってたよ『あの人間の力は活用できる』って<fix123><fix123>,"<fix123>You're the human that came down to the underground, aren't you?<fix123>My sister was talking about you... she said your power would be pretty useful.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>お姉ちゃんって誰よ？<fix123><fix123>,<fix123>Who's your sister?<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>生け捕りすれば、余分な怨霊の掃除をやってくれるいいペットになる筈だってね！<fix123><fix123>,"<fix123>If I can take you alive, you'll be a great pet who can do the cleaning work of tons of spirits!<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>,<fix123>Koishi Komeiji DEFEATED<fix123><fix123>,,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>強ーい！生け捕りどころの騒ぎじゃないわ<fix123>貴方、本当に人間なの？<fix123><fix123>,"<fix123>Wow, you're really strong! No way I can take you alive.<fix123>Are you really human?<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>言うまでもなく人間<fix123><fix123>,<fix123>Of course I'm human.<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Aya<fix123><fix123>,<fix123>（ちょっとちょっとそこの貴方！）<fix123><fix123>,"<fix123>(Hey, just a minute, you!)<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>私？<fix123><fix123>,<fix123>Me?<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Aya<fix123><fix123>,<fix123>（凄いじゃないですか<fix123>　凄い力の持ち主じゃないですか）<fix123>（是非、今度貴方の取材をお願いしたいと<fix123>　思います）<fix123><fix123>,"<fix123>(That was amazing.<fix123>Your power is really amazing.)<fix123>(I think I'd like to interview you some time,<fix123>if I may.)<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>私を取材？<fix123><fix123>,<fix123>Interview me?<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Aya<fix123><fix123>,<fix123>（出来れば貴方の家までお伺いしたいのですが<fix123>　如何でしょう？）<fix123><fix123>,<fix123>(I'd like to come visit you in your house.<fix123>Would you mind?)<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>,<fix123>Suwako Moriya ENTERS<fix123><fix123>,,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Suwako<fix123><fix123>,<fix123>およよ？私の居ない間に何があったのかしら？<fix123><fix123>,<fix123>Oho? What happened while I was out?<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>あ、やっと見つけたわ<fix123>私はあんたを捜してたのよ<fix123><fix123>,"<fix123>Ah, I finally found you!<fix123>I've been looking for you, you know.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Suwako<fix123><fix123>,<fix123>私に用事？珍しいわね<fix123><fix123>,"<fix123>You need something from me? Well, that's unusual.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>私の家まで取材ですか、旧都にある地霊殿まで来て頂ければ取材しても良いですよ？<fix123><fix123>,"<fix123>Interview me at my house? If you can come all the way to the Palace of the Earth Spirits in the Former Capital, you're more than welcome too.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Aya<fix123><fix123>,<fix123>（旧都……うーん<fix123>　そこに私はちょっと行けないなー）<fix123><fix123>,"<fix123>(The Former Capital... hmmm,<fix123>I don't know if I can go there...)<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Suwako<fix123><fix123>,<fix123>地霊殿？霊夢、誰なの？　この娘<fix123><fix123>,"<fix123>Palace of the Earth Spirits? Reimu, who is this girl?<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>知らない何か地底の住人みたいよ<fix123><fix123>,<fix123>I don't know. She's some person from the underground.<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Suwako<fix123><fix123>,<fix123>そうそう地霊殿と言えば……この間お訪ねしたわ、神奈子と<fix123><fix123>,"<fix123>Oh, that's right, we were visiting around the Palace of the Earth Spirits the other day, Kanako and I.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>何だって？<fix123><fix123>,<fix123>You were?<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Suwako<fix123><fix123>,<fix123>河童達にエネルギー革命を起こそうと丁度良い高温高圧な炉を捜してね<fix123>ほら、地底世界には不要になった灼熱地獄跡が眠っているって言うから探しに行ったの<fix123>そこで灼熱地獄跡は地霊殿というお屋敷の真下にあるって聞いたわ<fix123><fix123>,"<fix123>We were looking for a high temperature, high pressure furnace to revolutionize the kappa's energy production.<fix123>We heard that the Remains of Blazing Hell wasn't being used anymore, so we went to go look.<fix123>We heard it was right under a building called the Palace of the Earth Spirits.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>え？　もしかして私の家に来ておくうに力を与えた山の神様って、貴方？<fix123><fix123>,<fix123>Hm? Are you the mountain god that came to my house and gave Okuu that power?<fix123><fix123>,Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Suwako<fix123><fix123>,<fix123>正確には神奈子だけどね<fix123>貴方は地霊殿の人なのね<fix123>この間は無断で灼熱の地獄鴉をお借りして申し訳ないわ<fix123>でもそのお陰で無事に核融合炉は動き始めそうよ<fix123><fix123>,"<fix123>Well, to be specific, it was Kanako.<fix123>Are you from the Palace of the Earth Spirits?<fix123>Sorry for borrowing that hell raven without your permission.<fix123>But, it looks like she's helped us create our Nuclear Furnace.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>いやー、おくうは強くなりましたし良い事ですわどんどんとやってくださいまし<fix123><fix123>,"<fix123>Oh, it's okay, it's great that Okuu got really strong. Please do it as much as you like.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>何それ<fix123>何かよく判らないけど地下で何かの計画が動いていたって事？<fix123><fix123>,"<fix123>What are you talking about?<fix123>I don't really understand what's going on, but are you planning something underground?<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Aya<fix123><fix123>,<fix123>（そういえば、河童達が色めき立っていた<fix123>　けど……何か関係が）<fix123><fix123>,"<fix123>(Come to think of it, the kappa have been really excited<fix123>lately... maybe it's related.)<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>山の神様といい、めでたい人間といい<fix123>いやぁ、地上にも強い奴が一杯いるのね<fix123>貴方も地底の地霊殿にいつでもどうぞ<fix123>手厚くお持てなし致しますわ<fix123><fix123>,"<fix123>Wow, mountain gods, auspicious humans,<fix123>the above ground world is just full of strong people.<fix123>You're welcome to come to the Palace of the Earth Spirits any time you want.<fix123>We'll welcome you whenever you come.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>地霊殿だって？あそこはさとりが居るからやだ<fix123><fix123>,"<fix123>The Palace of the Earth Spirits? No thanks, that's where Satori lives.<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Koishi<fix123><fix123>,<fix123>あら、お姉ちゃんが苦手なの？<fix123><fix123>,"<fix123>Oh, you don't like my sister?<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>Reimu<fix123><fix123>,<fix123>だって、あいつは心を読むんでしょ？ってお姉ちゃんだって！？<fix123><fix123>,"<fix123>Well, she can read minds, you know? Wait, your sister!?<fix123><fix123>",Reimu_and_Aya,Extra,Subterranean_Animism
<fix123>,The Hakurei Shrine.<fix123>,,Reimu,Endings,Th10
<fix123>,The shrine that stood on the eastern border of Gensokyo.<fix123>,,Reimu,Endings,Th10
<fix123>,The shrine trees stained crimson later than the mountain's.<fix123>,,Reimu,Endings,Th10
<fix123>,"Once the leaves turned, there was only one thing to do.<fix123>",,Reimu,Endings,Th10
<fix123>,<fix123>,,Reimu,Endings,Th10
<fix123>Aya　<fix123><fix123>,"""It's nice to watch the leaves down here sometimes.""<fix123>",,Reimu,Endings,Th10
<fix123>Reimu　<fix123><fix123>,"""Don't you come down here all the time?""<fix123>",,Reimu,Endings,Th10
<fix123>Nitori　<fix123><fix123>,"""We finally got invited to a human's party!<fix123>",,Reimu,Endings,Th10
<fix123> 　<fix123><fix123>,"Better enjoy it, since it doesn't happen much.""<fix123>",,Reimu,Endings,Th10
<fix123>Aya　<fix123><fix123>,"""Come to think of it, what's the party for?""<fix123>",,Reimu,Endings,Th10
<fix123>,<fix123>,,Reimu,Endings,Th10
<fix123>Reimu　<fix123><fix123>,"""Because the leaves are so beautiful.<fix123>",,Reimu,Endings,Th10
<fix123> 　<fix123><fix123>,"And, I want you, the youkai of the mountain, to get along<fix123>",,Reimu,Endings,Th10
