"CHARACTER","EN_DIALOGUE","ROUTE","ACT","GAME"
"Sakuya","
Who should it be but a wolfman.

","Sakuya_A","Scenario","Double_Dealing_Character"
"Kagerou","
I'm a wolf-woman!

","Sakuya_A","Scenario","Double_Dealing_Character"
"Sakuya","
Well, either way...
Your blood will coat my knife.

","Sakuya_A","Scenario","Double_Dealing_Character"
"Kagerou","
Eek!

","Sakuya_A","Scenario","Double_Dealing_Character"
"Sakuya","
On second thought,
that could dull its edge.
Let us just settle for striking you with the back.

","Sakuya_A","Scenario","Double_Dealing_Character"
"Kagerou","
Striking me with the back...
Isn't that
a double-edged knife?

","Sakuya_A","Scenario","Double_Dealing_Character"
"Sakuya","
Hmhmhm.
Well, either way...

","Sakuya_A","Scenario","Double_Dealing_Character"
"Kagerou","
I'm scared...
Humans are scary!

","Sakuya_A","Scenario","Double_Dealing_Character"
"Sakuya","
Hmm...
What am I trying to accomplish
by bullying around youkai like this?

","Sakuya_A","Scenario","Double_Dealing_Character"
"Sakuya","
All these eerie clouds suddenly
turned up.
It certainly doesn't seem like
a natural phenomenon.

","Sakuya_A","Scenario","Double_Dealing_Character"
"???","
I spy~

","Sakuya_A","Scenario","Double_Dealing_Character"
"Benben","
Someone who looks like they could be my opponent.

","Sakuya_A","Scenario","Double_Dealing_Character"
"Sakuya","
Wonderful,
an enemy!
My knife was starting
to get rather thirsty.

","Sakuya_A","Scenario","Double_Dealing_Character"
"Yatsuhashi","
Wait a sec.
I found her first.
First come first served,
big sis.

","Sakuya_A","Scenario","Double_Dealing_Character"
"Benben","
And why's that?
You saw her first,
but your shoddy music won't be enough...
...to defeat this tsukumogami user.

","Sakuya_A","Scenario","Double_Dealing_Character"
"Sakuya","
Tsukumogami user?
I see... This bewitched blade
does seem like a tsukumogami.

","Sakuya_A","Scenario","Double_Dealing_Character"
"Benben","
What are you saying?
It doesn't just ""seem"" like one,
it IS one, no matter how you look at it.

","Sakuya_A","Scenario","Double_Dealing_Character"
"Yatsuhashi","
Hmm. Well, whatever.
I'll leave her to you, Benben.
See you later?

","Sakuya_A","Scenario","Double_Dealing_Character"
"Sakuya","
Escaping now, are we!?

","Sakuya_A","Scenario","Double_Dealing_Character"
"Seiga","
So, what does a human like you
want with the grand mausoleum?

","Sanae","Scenario","Ten_Desires"
"Yuyuko","
Something on your mind?

","Sanae","Scenario","Ten_Desires"
"Sanae","
Well, I just figured someone who knows about spirits
might know why they showed up so suddenly

","Sanae","Scenario","Ten_Desires"
"Yuyuko","
Do you plan to put them to use for your shrine?
I don't know what's going on, either.
Ghostly as they seem, I know nothing about these divine spirits
that are gathering toward the temple's cemetery.

","Sanae","Scenario","Ten_Desires"
"Sanae","
Huh?

","Sanae","Scenario","Ten_Desires"
"Sanae","
I just kinda beat down the girl who was
performing her morning duties...
But everyone should still be asleep,
so it shouldn't be a problem!

","Sanae","Scenario","Ten_Desires"
"???","
It is a problem!

","Sanae","Scenario","Ten_Desires"
"???","
I got careless thinking that you're just a human.

","Sanae","Scenario","Ten_Desires"
"Sanae","
Ah, so you're doing well.
Great, that's great.
Anyway, the temple starts its mornings
quite early, doesn't it?

","Sanae","Scenario","Ten_Desires"
"Kyouko","
Well, yeah.
That's just part of the liturgy.
I've gotten quite good at being able
to recite sutras from memory.

","Sanae","Scenario","Ten_Desires"
"Sanae","
That's great.

","Sanae","Scenario","Ten_Desires"
"Kyouko","
Incidentally,
attacking humans is also part of the liturgy.

","Sanae","Scenario","Ten_Desires"
"Sanae","
Huh?

","Sanae","Scenario","Ten_Desires"
"Sanae","
Ummm...
What exactly is going on?

","Sanae","Scenario","Ten_Desires"
"Seiga","
Huh?
Uh, right.

An amazing person is about to be awakened.
These spirits were attracted here by her power
and gathered of their own accord.

","Sanae","Scenario","Ten_Desires"
"Sanae","
Huh, is that right?

","Sanae","Scenario","Ten_Desires"
"Seiga","
Is that not what you wanted to know?

","Sanae","Scenario","Ten_Desires"
"Sanae","
I don't think I really get it all that very well...
For now, why don't I just
go on ahead through that door?

","Sanae","Scenario","Ten_Desires"
"Seiga","
I see. Will you convert?
You would make an excellent hermit.

","Sanae","Scenario","Ten_Desires"
"Sanae","
Ummm, I don't want
to be a hermit.

","Sanae","Scenario","Ten_Desires"
"Sanae","
Gensokyo sure is mysterious...
To think that buildings like these
are still lying buried beneath the earth...

","Sanae","Scenario","Ten_Desires"
"???","
Aah... this fateful day hath finally come.

","Sanae","Scenario","Ten_Desires"
"???","
Thou who hast blessed my resurrection: speak now, and name thyself.

","Sanae","Scenario","Ten_Desires"
"Sanae","
Oh, someone's here.

","Sanae","Scenario","Ten_Desires"
"Futo","
Who art thou that calleth upon me?

","Sanae","Scenario","Ten_Desires"
"Sanae","
Well, I'm a god in Gensokyo,
while acting as a shrine maiden on the side.

","Sanae","Scenario","Ten_Desires"
"Futo","
A god, thou sayeth?
Dost thou come before me seeking to deliver me
unto Heaven?
Then mayhap there was value in having once
before tasted death.

","Sanae","Scenario","Ten_Desires"
"Sanae","
No, I wasn't planning on that.

","Sanae","Scenario","Ten_Desires"
"Futo","
...Then what design hast driven thee before me?

","Sanae","Scenario","Ten_Desires"
"Sanae","
I'm not really sure of that myself.

Somehow or another, I just felt something brewing in the air,
so I came to have a look...

","Sanae","Scenario","Ten_Desires"
"Futo","
Then thou art a lost child?

Very well,
I will cut through the haze of confusion that surrounds thee.
Wilt thou bear witness as I demonstrate the fusion of
the secret art of the Mononobe and the way of the Tao upon thee?!

","Sanae","Scenario","Ten_Desires"
"Futo","
Kuh!
What manner of being art thou?

","Sanae","Scenario","Ten_Desires"
"Sanae","
Like I said, I'm a god while...

","Sanae","Scenario","Ten_Desires"
"Futo","
It doth matter not.
I now apprehend the purpose of mine resurrection.
The coming of a enemy most wretched hath returned me,
one of the Imperial Guard, unto this waking world anew.
Is that not correct?

","Sanae","Scenario","Ten_Desires"
"Sanae","
""Enemy most wretched""? How rude.
And anyway, what are these divine spirits?
That's what I'm investigating.

","Sanae","Scenario","Ten_Desires"
"Futo","
Divine spirits, sayeth thee...?
Mmm, these shades that doth linger about thee are...
Vulgar spirits!?
Mayhap...?
The Crown Prince hath been resurrected!
I cannot remain here like this.
Excuse me, if thou wouldst.

","Sanae","Scenario","Ten_Desires"
"Shou","
I'm the representative of Bishamonten,
a devotee of Hijiri's creed.
Now that we have the jeweled pagoda Nazrin brought,
as well as the fragments of the Flying Granary you possess,
We can break the seal here.
We can repay our debt of gratitude to Hijiri.

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
Hmm... that's right, the UFO was part of a granary.
People will be talking about this for a long time...

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Shou","
Now, come, let us break the seal together.

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
Hm, let's see, I'm worried about that seal, but......
First I have to vanquish the youkai in front of me, right?

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Shou","
Youkai?
Do you mean me?

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
Is there anyone else here?

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Shou","
You believe youkai hunting is justice, eh?
A lot of people seem to think that way.

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
I've come here to straighten out
anyone without the proper reverence for God!

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Shou","
It's true that I'm a youkai, but I'm also a devotee of Bishamonten.

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
Wh, what?
But, I'll try to defeat you anyway!

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Shou","
I see, very well, then!
You have your own sense of justice.
However, if the path you've chosen isn't correct...
Then you'll have to bear witness to the light of dharma which is even brighter here in Makai?
And bow down
before this pagoda of Bishamonten!

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Shou","
I've lost...
I suppose that means what you're doing isn't wrong.

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
So you lost!
That's the power of the living god,
Sanae Kochiya!

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Shou","
So, then, what will you do now?
This is Makai, after all,
and the ship that could take you back home is out of energy.

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
Huh?

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Shou","
I think it would be easy for you to get home
with Hijiri's aid, but...

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
I, I see. I don't know who she is,
but I suppose I'll have to help you revive this Hijiri.
Oh, Lady Kanako... What should I do now?
......
...... yes. I'll go see this sealed person,
and if she's dangerous, I'll just beat her!

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Shou","
So, you'll help us?

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
Yes!
Let's do it!

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Shou","
By the way, Hijiri used to be human, too,
so she should be willing to help you...
Will you still be able to exterminate a ""youkai"" like that?

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
Where am I......?
It's like that ill-omened place before never existed.
I wonder what kind of person
would get sealed away in a place like this...

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"???","
O, the world of dharma is filled with light.
Are you the one who liberated this world?

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
Oh, there you are.
Ummm,
I'd like you to take me back to my world.

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"???","
Hmmm?
That would probably be easy, but......
I'd have expected the breaker of the seal
to ask for something more.

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
Yes, well, before I knew it, here I was...
By the way, who are you?

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Byakuren","
My name is Byakuren.
I was a Buddhist monk a long, long time ago.
You seem to be a shrine maiden, am I right?

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Sanae","
Yes, I'm a shrine maiden that hunts youkai.

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Byakuren","
A youkai hunter...?

","Sanae_A","Scenario","Undefined_Fantastic_Object"
"Ichirin","Please, go on inside
with the flying treasure you've found.
That will bring about my sister's resurrection.

","Sanae_B","Scenario","Undefined_Fantastic_Object"
"Mystia","
W-wait! I said ""wait"" already, didn't I?

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Sakuya","
Milady.
If you start fights even with enemies of this level,
there'll be no end to them.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Remilia","
True.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Mystia","
Oh, quit joking around!
Aren't you scared by birds flying in the night?

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Remilia","
Birds frying in the night? 
Humans are better, really.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Sakuya","
(How better?)
Milady, you can't turn ""fly"" into ""fry"".

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Mystia","
Whatever.
I'll show you the true terror of darkness!

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Sakuya","
""Terror of darkness"", huh...?

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Remilia","
Now, Sakuya. Which shall we do:
to fry that bird, or to continue on ahead?

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Sakuya","
Let's leave the frying for later and proceed onwards.
The night is short.
Speaking of which, why are we headed
in this direction?

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Remilia","
Hm? Refueling.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Sakuya","
......



","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"???","
Is it you?
Are you the ones trying to attack the village in the middle of this night?

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Sakuya","
Milady.
Let's pass by this place, and quickly.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Remilia","
I knew that. That's why I said it.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Kaguya","
This is the true full moon.
I wonder when it was that this full moon
vanished from the earth,
along with its power to drive people insane.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Remilia","
This full moon is...
Sakuya! Watch out!

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Kaguya","
Yes, this true full moon will drive mad any human who looks directly at it.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Sakuya","
Well, I feel fine, though?

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Remilia","
...I guess you'd be okay, Sakuya.
You're very well-disciplined.
Well, even without Sakuya, I'm still
invincible under this full moon.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Remilia","
Sakuya, she's the villain.
You can tell with one glance at that villainous face.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Eirin","
What a cruel thing to say.
I certainly did create this sealed chamber around the Earth.
But, it was for the sake of the princess and this girl.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Sakuya","
If that's the case, we will have to
beat you at all costs.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Eirin","
Mmm, but no, not yet.
Udonge, I'll leave this to you.
Whatever you do, do not let them take our princess.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Reisen","
Leave it to me.
I won't let a single one of those closed doors be opened.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Sakuya","
I've found that no matter what happens, there's always a path to follow.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Remilia","
What a pain. As usual, you're not going off
the beaten path, Sakuya?

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Sakuya","
Just stick to the regular path, and overwhelm the enemy.
That's the trick to avoiding complaints.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
"Reisen","
Hahaha.
The path to follow is the one behind you.
But, there's no turning back now.

","Remilia_and_Sakuya","Scenario","Imperishable_Night"
